Unnamed: 0,project_id,option_id,option_calculation_id,company_id,projects_name,facility_type_id,facility_type,industry_type_id,name,started_at,finished_at,tax_rate_source,finance_discount_rate,tax_exempt,active,area_count,area_count_sum,ave_annual_hours,max_kwh_cost,max_kwh_cost_simple,existing_lighting_count,total_watts_per_product,ave_lm70,total_solution_count,total_existing_quantity,total_proposed_quantity,total_replacement_count,total_fixture_watts,total_fixture_watt_hours,total_fixture_life_years,total_item_watts,sol_total_existing_count,total_product_count,energy_savings_per_year,total_savings_per_year,rebates,net_replacement_cost,payback,ROI,address,city,state,zip_code,latitude,longitude
350,507,516.0,635.0,189,Hantz Group,40.0,Office (General Office Types),2251.0,Tillman Group,2020-03-22 04:34:05.658251,2020-03-22 04:34:30.773624,2.0,5,False,True,11,2600.0,4208.0,0.12,,11,2994200.0,18000.0,11,5589.0,5857.0,859.0,4402.04,112601741.44,1323.3322043253552,26298.08,103,127,22964.1895872,22964.1895872,,467401.82389743655,,4.91315788965323,,,,,,
351,509,517.0,1477.0,103,Kennedy Space Center,65.0,Other,2251.0,Pfeffer Inc,2020-03-22 04:44:14.741143,2020-03-22 04:45:20.882871,2.0,5,False,True,13,9405.0,5840.0,0.1,,13,25785045.0,13842.105263157895,13,12409.0,12382.0,864.0,8066.0,173281560.0,2106.164383561644,39508.0,142,139,57689.856,57689.856,,300169.0785,5.2,19.219120199950908,,,,,,
352,510,472.0,806.0,15,Lukas Liquors MO ,,,,"Anderson, Shields and Hyatt",2020-03-22 06:11:02.707886,2020-03-22 06:11:05.587859,2.0,5,False,True,1,1.0,4745.0,0.1,,1,175.0,24000.0,1,91.0,91.0,91.0,75.0,32384625.0,21.07481559536354,6825.0,91,91,4317.950000000002,4317.950000000002,,7280.0909999999985,1.69,59.3117586030175,,,,,,
353,511,473.0,691.0,115,15 S. Throop - LED Project,37.0,Multi-Family (Common Areas),2228.0,Runolfsson and Sons,2020-03-22 04:43:10.462435,2020-03-22 04:43:14.657616,2.0,5,False,True,3,9.0,8760.0,0.11,,3,1773.0,11666.66666666667,3,571.0,571.0,571.0,46.6,65321568.0,27.283105022831048,7456.8,3,3,11367.78192,11367.78192,,4239.4,0.37,268.14600934094454,,,,,,
354,513,474.0,1467.0,49,Super Cuts - Airline,52.0,Retail,2336.0,"Medhurst, Erdman and Muller",2020-03-22 04:47:36.456967,2020-03-22 04:47:43.704859,2.0,5,False,True,2,6.0,3825.0,0.12,,2,624.0,22000.0,2,59.0,111.0,59.0,44.0,3939750.0,39.215686274509814,1030.0,3,5,637.5509999999998,11937.8399097644,,2333.94,0.2,511.48872335040323,,,,,,
355,515,477.0,687.0,184,Courtney Ridge,37.0,Multi-Family (Common Areas),2251.0,"Goodwin, Borer and Kuhic",2021-04-28 21:41:22.1793,2021-04-28 21:41:31.860401,2.0,5,False,True,1,1395.0,5454.666666666665,0.1,,1,115692.0,15133.33333333333,1,0.0,0.0,,,,,,1,1,0.0,0.0,,31756.0,,0.0,,,,,,
356,517,476.0,807.0,15,Lukas Liquors KS,,,,"Anderson, Shields and Hyatt",2020-03-22 06:11:00.489553,2020-03-22 06:11:02.603381,2.0,5,False,True,1,2.0,4380.0,0.1,,1,1240.0,10000.0,1,24.0,24.0,24.0,300.0,31536000.0,11.415525114155251,7200.0,1,1,5308.56,5308.56,,15990.566400000005,3.01,33.19807358418523,,,,,,
357,519,478.0,1486.0,103,Lakeside Association,65.0,Other,2251.0,Pfeffer Inc,2020-03-22 04:39:05.736184,2020-03-22 04:39:07.981444,2.0,5,False,True,3,9.0,4380.0,0.11,,3,8802.0,10000.0,3,42.0,42.0,42.0,258.0,16898040.0,38.81278538812785,3858.0,3,3,5119.6068,5119.6068,,14985.039840000001,2.93,34.16478604437263,,,,,,
358,520,491.0,310.0,115,YMCA - Venice,17.0,Exercise Center,2228.0,Runolfsson and Sons,2020-03-22 04:45:40.165156,2020-03-22 04:45:45.240654,2.0,5,False,True,3,27.0,5226.0,0.1,,3,5238.0,24000.0,3,679.0,1387.0,387.0,120.0,30336930.0,76.54037504783773,5805.0,8,16,3169.5689999999995,3169.5689999999995,,2180.8740000000007,0.69,145.33480613735588,,,,,,
359,521,484.0,814.0,15,Crossroads Village Apartments,65.0,Other,,"Anderson, Shields and Hyatt",2020-03-22 06:10:29.016655,2020-03-22 06:10:33.638224,2.0,5,False,True,4,45.0,4380.0,0.1,,4,42300.0,7600.0,4,113.0,113.0,81.0,327.0,21207960.0,57.07762557077626,4842.0,5,5,9456.419999999998,9456.419999999998,,11708.2411359375,1.24,80.76721251473273,,,,,,
360,522,485.0,601.0,115,Pet Evolution,41.0,Office/Retail,2228.0,Runolfsson and Sons,2020-03-22 04:34:53.678777,2020-03-22 04:34:56.336809,2.0,5,False,True,1,1.0,4380.0,0.1,,1,89.0,24000.0,1,50.0,50.0,50.0,51.0,11169000.0,11.415525114155251,2550.0,1,1,832.1999999999997,832.1999999999997,,749.9999999999997,0.9,110.96,,,,,,
361,525,492.0,1504.0,157,Cromer Valley Store New Addition Interior,,,2251.0,Conn Inc,2020-03-22 04:34:39.799402,2020-03-22 04:34:43.0318,2.0,5,False,True,3,9.0,3120.0,0.078,,3,1350.0,15333.333333333332,3,276.0,276.0,276.0,37.0,12767040.0,48.07692307692307,4092.0,276,276,1390.0723200000002,1390.0723200000002,,1813.5600000000006,1.3,76.64881889763778,,,,,,
362,526,493.0,1505.0,157,Cromer Valley Store (old portion),,,2251.0,Conn Inc,2020-03-22 04:34:33.364395,2020-03-22 04:34:35.420851,2.0,5,False,True,2,4.0,3120.0,0.078,,2,760.0,24000.0,2,53.0,53.0,53.0,55.0,4118400.0,32.05128205128205,1320.0,53,53,735.4339200000002,735.4339200000002,,2186.24,2.97,33.63921252927401,,,,,,
363,527,494.0,467.0,115,LED Project - Exterior Wall Sconces,9.0,Commercial Condos,2228.0,Runolfsson and Sons,2020-03-22 03:39:44.71757,2020-03-22 03:39:45.931547,2.0,5,False,True,1,1.0,4380.0,0.1,,1,31.0,20000.0,1,282.0,282.0,282.0,10.0,12351600.0,11.415525114155251,2820.0,1,1,2593.8360000000002,2593.8360000000002,,14351.63076923077,5.53,18.073458282950426,,,,,,
364,529,495.0,567.0,115,Venice YMCA,17.0,Exercise Center,2228.0,Runolfsson and Sons,2020-03-22 04:34:35.513733,2020-03-22 04:34:39.698871,2.0,5,False,True,4,16.0,5226.0,0.1,,4,3424.0,24000.0,4,205.0,349.0,349.0,85.0,39001638.0,38.270187523918864,7463.0,4,7,2279.0586,2279.0586,,2585.4,1.13,88.1511023439313,,,,,,
365,532,496.0,561.0,115,BNSF - Arizona Auto Intermodal Yard,61.0,Transportation,2228.0,Runolfsson and Sons,2020-03-22 04:29:40.565072,2020-03-22 04:29:42.304768,2.0,5,False,True,2,6.0,4380.0,0.1,,2,11610.0,10000.0,2,496.0,496.0,272.0,2752.0,569610240.0,136.98630136986299,130048.0,6,6,34258.60800000001,41258.528,,463556.41028571397,,8.900433061549126,,,,,,
366,533,497.0,1483.0,49,Asurion,,,2336.0,"Medhurst, Erdman and Muller",2020-03-22 04:42:54.514041,2020-03-22 04:43:07.759835,2.0,5,False,True,12,182.0,8736.0,0.096,,12,173544.0,19307.69230769231,12,4470.0,14554.0,4072.0,444.5,719662944.0,171.70329670329673,82379.0,30,72,88216.547328,100841.357328,,77382.71234694083,0.77,130.31509786822116,,,,,,
367,535,500.0,1315.0,189,test,34.0,Manufacturing Facility,2251.0,Tillman Group,2020-03-22 05:20:31.472143,2020-03-22 05:20:32.630098,2.0,5,False,True,1,1.0,,,,1,20.0,20000.0,1,6.0,12.0,12.0,10.0,0.0,0.0,120.0,1,2,0.0,0.0,,48.0,,0.0,,,,,,
368,537,505.0,1511.0,30,Treehouse,62.0,Warehouse (Not Refrigerated),2357.0,"Bauch, Morar and Lakin",2020-03-21 19:47:00.334743,2020-03-21 19:47:05.002566,2.0,5,False,True,14,84.0,6550.0,0.1,,14,283668.0,16714.285714285714,14,1220.0,4594.0,3570.0,515.0,506253000.0,83.9080459770115,58190.0,15,34,71622.75,71622.75,,179986.450625,2.51,39.79341208812729,,,,,,
369,540,507.0,322.0,20,Espinoza Flooring,,,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 04:34:30.993192,2020-03-22 04:34:33.296217,2.0,5,False,True,2,2.0,2600.0,0.07,,2,420.0,24000.0,2,20.0,52.0,52.0,30.0,2028000.0,38.46153846153846,780.0,2,6,192.192,192.192,,1795.5839999999994,,10.703592814371259,,,,,,
370,541,509.0,1506.0,49,PCNA,42.0,Parking Garages,2336.0,"Medhurst, Erdman and Muller",2020-03-22 04:30:28.842611,2020-03-22 04:30:41.851992,2.0,5,False,True,2,172.0,8760.0,0.05,,2,29240.0,24000.0,2,5494.0,12372.0,1312.0,510.0,172396800.0,194.06392694063928,19680.0,34,72,11193.09,11193.09,,23531.361024,2.1,47.566691907807595,,,,,,
371,541,883.0,678.0,49,PCNA,42.0,Parking Garages,2336.0,"Medhurst, Erdman and Muller",2020-03-22 04:30:14.788623,2020-03-22 04:30:28.436389,2.0,5,False,True,2,172.0,8760.0,0.05,,2,29240.0,24000.0,2,5494.0,12372.0,1312.0,510.0,172396800.0,194.06392694063928,19680.0,34,72,11193.09,11193.09,,27743.17302272,2.48,40.34538511811006,,,,,,
372,541,1063.0,1507.0,49,PCNA,42.0,Parking Garages,2336.0,"Medhurst, Erdman and Muller",2020-03-22 04:30:42.088015,2020-03-22 04:30:52.318551,2.0,5,False,True,1,172.0,8760.0,0.05,,1,14620.0,24000.0,1,1384.0,4152.0,1038.0,60.0,136393200.0,22.831050228310502,15570.0,4,12,9859.38,9859.38,,20000.000751000003,2.03,49.29689814890146,,,,,,
373,542,508.0,600.0,115,Cement Masons,,,2228.0,Runolfsson and Sons,2020-03-22 04:29:56.200679,2020-03-22 04:30:02.187847,2.0,5,False,True,1,357.0,5246.666666666665,0.13,,1,56610.0,14714.285714285716,1,1.0,1.0,1.0,42.0,109200.0,19.23076923076923,42.0,1,1,4557.9872,4557.9872,,27464.11,6.03,16.59615840455052,,,,,,
374,543,531.0,1512.0,30,Treehouse-Exterior,,,2357.0,"Bauch, Morar and Lakin",2020-03-21 19:46:56.995952,2020-03-21 19:47:00.222932,2.0,5,False,True,2,8.0,4380.0,0.1,,2,11000.0,10000.0,2,151.0,151.0,59.0,405.0,21878100.0,57.07762557077626,4995.0,5,5,14375.160000000002,14375.160000000002,,28729.0,2.0,50.037105363918,,,,,,
375,545,533.0,55.0,128,Smokin Diesel,64.0,Workshop,,"Boyle, Tillman and Brown",2020-03-22 04:29:21.120444,2020-03-22 04:29:23.546016,2.0,5,False,True,4,40.0,2080.0,0.098,,4,43840.0,17000.0,4,22.0,22.0,22.0,550.0,7914400.0,100.02403846153848,3805.0,4,4,397.48800000000006,397.48800000000006,,7587.580000000011,,5.23866634684576,,,,,,
376,546,515.0,277.0,128,Belfonte Car Wash Blue Springs South,65.0,Other,,"Boyle, Tillman and Brown",2020-03-22 04:34:59.343878,2020-03-22 04:35:05.005037,2.0,5,False,True,6,120.0,4732.0,0.097,,6,144480.0,19333.33333333333,6,128.0,128.0,69.0,662.0,30251676.0,159.3406593406593,6393.0,10,10,3497.151476,3497.151476,,10086.379153030302,2.88,34.672020781107896,,,,,,
377,547,528.0,208.0,212,Rea Lighting,40.0,Office (General Office Types),2222.0,Emard Inc,2020-03-21 23:55:04.110507,2020-03-21 23:55:18.739684,2.0,5,False,True,7,960.0,5840.0,0.8,,7,567000.0,17875.0,7,660.0,1927.0,347.0,338.7,24284034.0,234.0182648401827,5544.3,22,59,2736.869280000001,1277.3653147080001,,16970.248499999998,,7.527086681777233,,,,,,
378,547,674.0,201.0,212,Rea Lighting,40.0,Office (General Office Types),2222.0,Emard Inc,2020-03-21 23:54:49.283964,2020-03-21 23:55:03.929131,2.0,5,False,True,7,960.0,5840.0,0.8,,7,567000.0,17875.0,7,660.0,1927.0,347.0,348.7,24481134.0,234.0182648401826,5589.3,22,59,2721.1012800000008,1270.005994908,,17800.845,,7.13452645033424,,,,,,
379,547,1446.0,289.0,212,Rea Lighting,40.0,Office (General Office Types),2222.0,Emard Inc,2020-03-21 23:55:19.198174,2020-03-21 23:55:32.015851,2.0,5,False,True,7,960.0,5840.0,0.8,,7,567000.0,17875.0,7,660.0,1927.0,347.0,338.7,24284034.0,234.0182648401827,5544.3,22,59,2736.869280000001,1277.3653147080001,,16970.248499999998,,7.527086681777233,,,,,,
380,549,523.0,74.0,115,RMF Auto Services,1.0,Auto Related,2228.0,Runolfsson and Sons,2020-03-22 04:37:32.22214,2020-03-22 04:37:34.974767,2.0,5,False,True,3,9.0,4380.0,0.1,,3,3348.0,24000.0,3,45.0,45.0,45.0,229.0,16863000.0,34.246575342465746,3850.0,3,3,1040.2500000000002,1040.2500000000002,,1023.9,0.98,101.59683562847937,,,,,,
381,550,525.0,689.0,115,Brinks Rockford B0630,65.0,Other,2228.0,Runolfsson and Sons,2020-03-22 04:43:27.730188,2020-03-22 04:43:33.634684,2.0,5,False,True,10,420.0,5420.0,0.1,,10,601440.0,12100.0,10,429.0,429.0,285.0,831.0,35942880.0,530.8219178082193,10879.0,24,24,5255.6100000000015,5255.6100000000015,,20396.58,3.88,25.767113898506523,,,,,,
383,552,530.0,1587.0,370,Lakeside Commons-Parking Garage,42.0,Parking Garages,2251.0,"Zulauf, Jones and Schowalter",2020-03-21 16:16:48.90695,2020-03-21 16:16:51.963971,2.0,5,False,True,4,24.0,8736.0,0.078,,4,12792.0,20500.0,4,867.0,1725.0,897.0,114.0,122312736.0,28.61721611721612,14001.0,5,10,13731.052607999998,15338.112608,,17223.41319142,1.12,89.05385034622999,,,,,,
384,553,529.0,1491.0,157,Birtle Twin Valley Food Store,,,2251.0,Conn Inc,2020-03-22 04:37:27.07858,2020-03-22 04:37:30.084379,2.0,5,False,True,2,4.0,3200.0,0.078,,2,344.0,24000.0,2,398.0,398.0,398.0,40.0,19360000.0,31.25,6050.0,398,398,1712.7552,1712.7552,,2090.08,1.22,81.94687284697238,,,,,,
385,556,552.0,522.0,184,Hoist & Crane,62.0,Warehouse (Not Refrigerated),2251.0,"Goodwin, Borer and Kuhic",2020-03-22 04:29:32.789958,2020-03-22 04:29:35.042821,2.0,5,False,True,2,12.0,2730.0,0.1,,2,10716.0,10000.0,2,18.0,18.0,18.0,270.0,8361600.0,146.85314685314685,3200.0,2,2,1235.4160000000004,1235.4160000000004,,3480.55875,2.82,35.494760719094316,,,,,,
387,559,546.0,1481.0,20,Furniture Row,,,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 04:43:07.927998,2020-03-22 04:43:10.379451,2.0,5,False,True,1,1.0,3484.0,0.08,,1,435.0,10000.0,1,32000.0,32000.0,32000.0,120.0,13378560000.0,14.351320321469574,3840000.0,1,1,2809497.6,2809497.6,,10401600.0,3.7,27.01024457775727,,,,,,
388,560,576.0,106.0,128,Belfontes Mirror Image North Wash,1.0,Auto Related,,"Boyle, Tillman and Brown",2020-03-22 04:37:35.081599,2020-03-22 04:37:40.378819,2.0,5,False,True,6,264.0,4654.0,0.097,,6,272052.0,22000.0,6,61.0,61.0,50.0,646.0,31997784.0,119.59847304674892,6766.0,8,8,4057.804686,4057.804686,,11965.126718939397,2.95,33.913595579200766,,,,,,
389,561,549.0,1513.0,127,Pet Supplies Plus,52.0,Retail,2254.0,Farrell-Hills,2020-03-22 04:29:38.401338,2020-03-22 04:29:40.497914,2.0,5,False,True,1,1.0,4080.0,0.13,,1,64.0,24000.0,1,160.0,320.0,320.0,18.0,23500800.0,12.254901960784313,5760.0,1,2,2376.1920000000005,2376.1920000000005,,1480.0,0.62,160.55351351351354,,,,,,
390,563,551.0,1517.0,117,Highland West Community,37.0,Multi-Family (Common Areas),2228.0,Franecki LLC,2020-03-22 04:28:54.302291,2020-03-22 04:29:08.682361,2.0,5,False,True,12,3720.0,4980.0,0.095,,12,7166952.0,13950.0,12,5281.0,5281.0,925.0,590.0,138224040.0,218.60730593607312,26005.5,25,22,18882.8589,18882.8589,,38623.4648,2.05,48.88960376232222,,,,,,
391,564,556.0,536.0,115,RMF Auto Services - New Richmond,,,2228.0,Runolfsson and Sons,2020-03-22 04:29:35.13759,2020-03-22 04:29:38.31645,2.0,5,False,True,4,32.0,5940.0,0.1,,4,24096.0,20500.0,4,52.0,52.0,52.0,166.5,13498680.0,50.27221636810678,2329.0,4,4,5546.028,5546.0279999999975,,8827.618571428566,1.59,62.825868099356384,,,,,,
392,565,553.0,811.0,15,6000 sq ft Warehouse,,,,"Anderson, Shields and Hyatt",2020-03-22 06:10:40.670274,2020-03-22 06:10:43.951743,2.0,5,False,True,2,2.0,4380.0,0.1,,2,346.0,37000.0,2,30.0,30.0,30.0,120.0,7884000.0,22.831050228310502,1800.0,2,2,272.43600000000004,272.43600000000004,,8411.003666600001,,3.2390426969119064,,,,,,
393,566,555.0,560.0,115,Circle C-Store - N Clairemont Ave,10.0,Convenience Stores,2228.0,Runolfsson and Sons,2020-03-22 04:29:26.668192,2020-03-22 04:29:32.633435,2.0,5,False,True,11,363.0,6564.0,0.1,,11,524172.0,20272.72727272728,11,66.0,66.0,66.0,484.0,20469552.0,156.8718952280596,3572.0,11,11,3358.1795999999995,3358.1795999999995,,6914.857857142848,2.06,48.5646945950031,,,,,,
394,568,557.0,1452.0,19,MISC Test,,,2336.0,"Blanda, Stiedemann and Kiehn",2020-03-22 04:48:48.94403,2020-03-22 04:48:50.344628,2.0,5,False,True,1,2.0,,,,1,120.0,1000.0,1,8.0,8.0,4.0,8.0,0.0,0.0,16.0,2,2,0.0,0.0,,185.5,,0.0,,,,,,
395,569,558.0,1514.0,49,Cummins MDC Warehouse,27.0,Industrial - 3 Shift,2336.0,"Medhurst, Erdman and Muller",2020-03-22 04:29:23.655787,2020-03-22 04:29:26.563757,2.0,5,False,True,1,4.0,8760.0,0.12,,1,468.0,37000.0,1,700.0,2800.0,1400.0,48.0,294336000.0,11.415525114155251,33600.0,2,8,52192.08,56626.83,,63816.8765733333,1.13,88.7333148229668,,,,,,
396,570,563.0,1570.0,49,Simpsons - Common and Stairwells - No Garage,,,2336.0,"Medhurst, Erdman and Muller",2020-03-22 04:14:16.508805,2020-03-22 04:14:53.421449,2.0,5,False,True,14,1428.0,8760.0,0.1,,14,1237152.0,17764.70588235294,14,15100.0,19058.0,1574.0,753.5,118119840.0,432.0776255707764,13484.0,92,162,36655.34400000001,36655.34400000001,,41337.40680243997,1.13,88.67354494485706,,,,,,
397,571,559.0,1499.0,117,Waterous ,,,2228.0,Franecki LLC,2020-03-22 04:35:10.852197,2020-03-22 04:35:12.05728,2.0,5,False,True,1,2.0,5148.0,0.0914,,1,442.0,24000.0,1,383.0,383.0,383.0,112.0,267671040.0,8.012820512820513,42896.0,1,1,23809.816992,23809.816992,,325550.0,,7.313720470588232,,,,,,
398,575,565.0,209.0,189,Zeroina Liquor,52.0,Retail,2251.0,Tillman Group,2020-03-22 04:35:05.166169,2020-03-22 04:35:09.638559,2.0,5,False,True,7,168.0,4576.0,0.12,,7,165816.0,18142.857142857145,7,116.0,215.0,125.0,360.0,25723152.0,95.05892658066573,5491.0,9,18,3387.3465599999995,3387.3465599999995,,6689.329230769232,1.97,50.63806015734818,,,,,,
399,576,561.0,813.0,15,McDonalds 6406 Troost,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:10:36.10057,2020-03-22 06:10:38.538324,2.0,5,False,True,1,1.0,4320.0,0.1,,1,1080.0,10000.0,1,21.0,21.0,21.0,300.0,27216000.0,11.574074074074074,6300.0,1,1,7076.16,7076.16,,8566.03125,1.21,82.6072167317858,,,,,,
400,577,562.0,1498.0,157,Main Line Motors,,,2251.0,Conn Inc,2020-03-22 04:35:12.145892,2020-03-22 04:37:00.455847,2.0,5,False,True,1,1.0,3744.0,0.078,,1,435.0,10000.0,1,31.0,31.0,31.0,200.0,23212800.0,13.354700854700857,6200.0,31,31,2127.45312,223680.73312,,5115.0,0.02,4373.03486060606,,,,,,
401,579,564.0,810.0,15,McDonalds 3255 Main,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:10:44.016026,2020-03-22 06:10:46.24449,2.0,5,False,True,1,1.0,4380.0,0.1,,1,1080.0,10000.0,1,12.0,12.0,12.0,300.0,15768000.0,11.415525114155251,3600.0,1,1,4099.6799999999985,4099.6799999999985,,4894.875,1.19,83.75453918639391,,,,,,
403,587,567.0,591.0,115,The Shed,52.0,Retail,2228.0,Runolfsson and Sons,2020-03-22 04:39:03.881621,2020-03-22 04:39:05.621976,2.0,5,False,True,2,4.0,2600.0,0.1,,2,592.0,24000.0,2,60.0,60.0,60.0,85.0,7779200.0,38.46153846153846,2992.0,2,2,579.2800000000002,579.2800000000002,,1607.096,2.77,36.04513980496499,,,,,,
404,588,568.0,836.0,15,Charles Gabus Ford,43.0,Parking Lots,,"Anderson, Shields and Hyatt",2020-03-22 06:09:17.881282,2020-03-22 06:09:21.064724,2.0,5,False,True,2,4.0,4380.0,0.715,,2,6120.0,10000.0,2,138.0,138.0,138.0,450.0,163593000.0,22.831050228310502,37350.0,2,2,41469.84,41469.84,,62715.0,1.51,66.12427648887825,,,,,,
405,590,570.0,833.0,15,McDonalds 4835 Merle Hay,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:09:23.296861,2020-03-22 06:09:25.270995,2.0,5,False,True,2,4.0,4380.0,0.08,,2,4832.0,10000.0,2,7.0,7.0,7.0,300.0,9198000.0,11.415525114155251,2100.0,2,2,1913.184,1913.184,,4605.34375,2.41,41.542697002802456,,,,,,
406,591,571.0,834.0,15,Mcdonalds 3610 Merle Hay,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:09:21.172363,2020-03-22 06:09:23.210138,2.0,5,False,True,1,1.0,4380.0,0.08,,1,1080.0,10000.0,1,14.0,14.0,14.0,300.0,18396000.0,11.415525114155251,4200.0,1,1,3826.368,3826.368,,9210.6875,2.41,41.542697002802456,,,,,,
407,593,572.0,537.0,154,Journey Church,5.0,Church,,Nolan-Wolf,2020-03-22 04:17:50.607684,2020-03-22 04:17:53.766617,2.0,5,False,True,2,4.0,3102.5,0.1,,2,1240.0,12500.0,2,396.0,396.0,396.0,57.0,10541200.0,54.794520547945204,5776.0,2,2,10494.48,10494.48,,4653.996428571415,0.44,225.49394184261055,,,,,,
408,595,574.0,839.0,152,Thirsty Bar & Grill_202,,,2239.0,Tillman and Sons,2020-03-22 06:09:01.363493,2020-03-22 06:09:10.408118,2.0,5,False,True,3,30.0,2600.0,11.8,,3,16620.0,24000.0,3,297.0,297.0,83.0,848.0,28631200.0,0.2153846153846154,11012.0,236,236,3987.4796,3987.4796,,17440.0,,22.863988532110092,,,,,,
410,597,579.0,574.0,152,TrussTek,65.0,Other,2239.0,Tillman and Sons,2020-03-22 04:17:29.954833,2020-03-22 04:17:40.269473,2.0,5,False,True,4,100.0,1800.0,0.077,,4,53280.0,24000.0,4,37.0,37.0,37.0,110.0,4253600.0,0.08076923076923077,1636.0,4,4,5085.880799999999,5085.880799999999,,53232.000000000095,,9.554179440937762,,,,,,
411,598,581.0,254.0,115,All Energy Solar,65.0,Other,2228.0,Runolfsson and Sons,2020-03-22 04:18:03.209457,2020-03-22 04:18:09.269172,2.0,5,False,True,6,234.0,2894.666666666666,0.1,,6,120978.0,22666.66666666667,6,360.0,360.0,166.0,839.0,22971468.0,574.2521367521367,7101.0,24,24,1649.9444,1649.9444,,5735.832857142867,3.48,28.765559267392426,,,,,,
412,599,580.0,838.0,15,Taco Bell/Pizza Hut 1824 Prairie View,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:09:10.523634,2020-03-22 06:09:13.085528,2.0,5,False,True,1,1.0,4380.0,0.1,,1,1080.0,10000.0,1,10.0,10.0,10.0,300.0,13140000.0,11.415525114155251,3000.0,1,1,3416.4,3416.4,,4079.0625,1.19,83.75453918639394,,,,,,
413,601,586.0,127.0,189,Cherry Beauty,52.0,Retail,2251.0,Tillman Group,2020-03-22 04:17:40.391525,2020-03-22 04:17:46.481609,2.0,5,False,True,3,4.0,4108.0,0.12,,3,1314.0,18500.0,3,153.0,209.0,209.0,44.5,9688718.0,36.514118792599795,2358.5,3,7,3649.629359999999,3649.629359999999,,668.7581571428642,0.18,545.7323130969069,,,,,,
414,605,587.0,1538.0,102,O&O LOGISTICS ,62.0,Warehouse (Not Refrigerated),2249.0,"Collier, Stroman and Auer",2020-03-22 04:18:13.146285,2020-03-22 04:18:27.790799,2.0,5,False,True,4,1650.0,2927.6,0.15,,4,1345080.0,22000.0,4,3318.0,3318.0,210.0,1011.0,26067600.0,1173.0769230769233,10026.0,23,23,5155.02,7566.27,,6894.0,0.91,109.75152306353351,,,,,,
415,605,639.0,1537.0,102,O&O LOGISTICS ,62.0,Warehouse (Not Refrigerated),2249.0,"Collier, Stroman and Auer",2020-03-22 04:18:28.271239,2020-03-22 04:18:41.572891,2.0,5,False,True,2,1650.0,2927.6,0.15,,2,672540.0,22000.0,2,2837.0,2837.0,191.0,639.0,16430050.0,593.8461538461537,7797.0,16,16,7181.7525,9836.62583333333,,4862.5,0.49,202.29564695801201,,,,,,
416,607,594.0,65.0,184,Fern Forest Apartments,37.0,Multi-Family (Common Areas),2251.0,"Goodwin, Borer and Kuhic",2020-03-22 04:17:48.877678,2020-03-22 04:17:50.535558,2.0,5,False,True,2,2.0,4380.0,,,2,104.0,25500.0,2,368.0,368.0,368.0,9.5,7656240.0,51.36986301369865,1748.0,2,2,0.0,0.0,,3702.5170000000003,,0.0,,,,,,
417,608,589.0,589.0,154,Southpark Apartments,37.0,Multi-Family (Common Areas),,Nolan-Wolf,2020-03-22 04:17:26.084599,2020-03-22 04:17:29.852033,2.0,5,False,True,5,180.0,3232.75,0.1,,5,58680.0,22200.0,5,918.0,465.0,163.0,56.0,7220430.0,60.88280060882801,2198.0,12,8,3329.019,3329.019,,3742.478571428576,1.12,88.95225280419572,,,,,,
418,609,588.0,1134.0,285,Blue Plate Spoon_183,,,,Kertzmann-Osinski,2020-03-22 02:32:05.049426,2020-03-22 02:32:12.302542,2.0,5,False,True,2,2.0,8760.0,0.08,,2,1606.0,10000.0,2,230.0,230.0,65.0,1810.0,140116200.0,79.90867579908675,15995.0,7,7,7849.660800000002,7849.660800000002,,46106.76,5.87,17.024967271610507,,,,,,
419,610,590.0,845.0,152,Sugar BBQ_209,,,2239.0,Tillman and Sons,2020-03-22 06:08:30.678139,2020-03-22 06:08:36.238041,2.0,5,False,True,1,1.0,2600.0,0.117,,1,351.0,24000.0,1,24.0,24.0,24.0,160.0,9984000.0,0.026923076923076925,3840.0,1,1,1394.4528000000007,1394.4528000000007,,5280.0,,26.41009090909092,,,,,,
420,611,591.0,123.0,154,Journey Church De-Lamp,5.0,Church,,Nolan-Wolf,2020-03-22 04:17:16.45353,2020-03-22 04:17:20.803868,2.0,5,False,True,3,3.0,1825.0,0.1,,3,942.0,30000.0,3,400.0,206.0,206.0,57.0,5584500.0,54.794520547945204,3060.0,4,3,11134.69,11134.69,,6121.66969696968,0.55,181.8897547757573,,,,,,
421,613,597.0,598.0,115,City of Cannon Falls - City Hall,65.0,Other,2228.0,Runolfsson and Sons,2020-03-22 04:16:51.965772,2020-03-22 04:17:10.980657,2.0,5,False,True,25,11000.0,2370.625,0.11,,25,34221000.0,15880.0,25,4009.0,4009.0,563.0,4212.0,37266420.0,23129.96136283808,18244.0,111,111,4217.97552,4217.97552,,78113.9,,5.399775865755007,,,,,,
