project_id,option_id,option_calculation_id,company_id,projects_name,facility_type_id,facility_type,industry_type_id,name,started_at,finished_at,tax_rate_source,finance_discount_rate,tax_exempt,active,area_count,area_count_sum,ave_annual_hours,max_kwh_cost,max_kwh_cost_simple,existing_lighting_count,total_watts_per_product,ave_lm70,total_solution_count,total_existing_quantity,total_proposed_quantity,total_replacement_count,total_fixture_watts,total_fixture_watt_hours,total_fixture_life_years,total_item_watts,sol_total_existing_count,total_product_count,energy_savings_per_year,total_savings_per_year,rebates,net_replacement_cost,payback,ROI,address,city,state,zip_code,latitude,longitude,existing_kwh,proposed_kwh,kwh_proposed_annual_savings
9810,8360.0,8356.0,416,Stow Glen Retirement Village,,,2249.0,Hermiston Group,2020-08-27 19:20:45.75914,2020-08-27 19:20:54.471343,2.0,5,False,True,1,810.0,5420.0,0.115,,1,159246.0,7600.0,1,1208.0,1208.0,344.0,480.0,78134400.0,201.8264840182649,10320.0,16,16,54484.0422,60984.8072,,92225.0,1.54,66.12611244239629,4285 Kent Rd,Stow,OH,44224.0,41.157207,-81.40815,631733.58,157959.3,473774.28
9814,8362.0,8358.0,416,AutoGate,,,2249.0,Hermiston Group,2020-09-01 15:18:35.783749,2020-09-01 15:18:44.065414,2.0,5,False,True,9,54.0,5400.0,0.15,,9,87966.0,12222.222222222219,9,270.0,1040.0,372.0,417.0,43837200.0,183.33333333333331,8118.0,16,53,8952.93,10288.98,,6755.71428571429,0.66,152.300401776274,7306 Driver Rd,Berlin Heights,OH,44814.0,41.353134000000004,-82.49211,103523.4,43837.2,59686.2
9815,8363.0,8359.0,416,Achievement Centers for Children,,,2249.0,Hermiston Group,2021-01-21 20:50:38.055693,2021-01-21 20:50:39.806994,2.0,5,False,True,9,704.0,4200.0,0.1145,,9,627840.0,16454.545454545456,9,75.0,75.0,1844.0,1371.0,117222660.5,1240.2317296945141,29099.0,71,128,1799.5278,1799.5278,,5443.024285714289,2.91,33.06117528674314,4255 Northfield Rd,Highland Hills,OH,44128.0,41.445507,-81.52981,24931.2,9214.8,15716.4
9816,8364.0,8360.0,416,RW Sidley,,,2249.0,Hermiston Group,2020-09-14 17:52:27.075202,2020-09-14 17:52:30.013825,2.0,5,False,True,8,120.0,3000.0,0.139,,8,292896.0,11000.0,8,935.0,2289.0,613.0,1903.0,60108000.0,793.3333333333333,20036.0,35,87,13858.995,16250.995,,43449.4571428571,2.59,37.40206683496296,6900 Madison Rd,Thompson,OH,44086.0,41.67346,-81.052185,148161.0,48456.0,99705.0
9817,8365.0,8361.0,552,Devonshire Properties - Beach Towers (Columbus House),,,,"Reynolds, Pfeffer and Gottlieb",2020-11-19 20:11:04.486296,2020-11-19 20:11:07.631627,2.0,5,False,True,9,1125.0,3793.6,0.0958,,9,409050.0,16200.0,9,1230.0,1230.0,610.0,710.0,54690204.0,887.6847037114203,7616.5,65,65,5052.4598111999985,6430.4006112,,38403.7625,5.5,16.744194299191392,,,,,,,96191.68800000001,43452.024000000005,52739.664000000004
9817,8375.0,8371.0,552,Devonshire Properties - Beach Towers (Columbus House),,,,"Reynolds, Pfeffer and Gottlieb",2020-11-19 21:13:23.973456,2020-11-19 21:13:25.634313,2.0,5,False,True,8,1125.0,3793.6,0.0958,,8,363600.0,16200.0,8,1176.0,1176.0,588.0,639.5,45007720.0,810.0440130343512,6381.0,60,60,5793.7701744,7171.7109744,2666.25,32462.7125,4.26,22.092149491204715,,,,,,,96191.68800000001,35713.92,60477.768
9818,8384.0,8380.0,474,1416 Antioch Pike Outside Lighting,,,,Rogahn and Sons,2020-08-27 13:53:32.35959,2020-08-27 13:53:34.44063,2.0,5,False,True,4,4.0,,,,4,0.0,1000.0,4,9.0,9.0,9.0,150.0,0.0,0.0,660.0,4,4,0.0,0.0,,2994.739375,,0.0,1416 Antioch Pike,Antioch,TN,37013.0,36.08278,-86.6884,0.0,0.0,0.0
9819,8385.0,8381.0,474,1418 Antioch Pike Outside Lighting,,,,Rogahn and Sons,2020-08-27 13:57:30.169235,2020-08-27 13:57:31.377403,2.0,5,False,True,4,4.0,,,,4,4.0,1000.0,4,16.0,16.0,16.0,150.0,0.0,0.0,1050.0,4,4,0.0,0.0,,4973.255125,,0.0,1418 Antioch Pike,Antioch,TN,37013.0,36.082664,-86.688324,0.0,0.0,0.0
9820,8383.0,8379.0,474,3287 Franklin Limestone Rd Outside Lighting,,,,Rogahn and Sons,2020-08-27 13:43:59.902904,2020-08-27 13:44:02.940563,2.0,5,False,True,5,5.0,,,,5,25.0,1000.0,5,22.0,22.0,22.0,450.0,0.0,0.0,4110.0,5,5,0.0,0.0,,8533.875,,0.0,3287 Franklin Limestone Rd,Antioch,TN,37013.0,36.080776,-86.68512,0.0,0.0,0.0
9821,8561.0,8557.0,370,Foothills Church,,,2251.0,"Zulauf, Jones and Schowalter",2020-09-22 15:00:10.593597,2020-09-22 15:00:16.306123,2.0,5,False,True,5,252.0,2722.666666666666,0.06,,5,141330.0,20000.0,5,1515.0,1515.0,210.0,549.0,19428052.0,383.0757873084179,6863.0,15,15,1162.5184800000004,1162.5184800000004,,17798.32544,,6.531617167687884,9655 W State St.,Garden City,ID,83714.0,43.679085,-116.30467,36775.36,17400.052,19375.308
9822,8373.0,8369.0,102,Benzel Bush Audi ,1.0,Auto Related,2249.0,"Collier, Stroman and Auer",2020-09-11 17:39:38.608102,2020-09-11 17:39:42.432899,2.0,5,False,True,7,253.0,3120.0,0.16,,7,232484.0,17272.727272727272,7,564.0,564.0,548.0,3434.0,99802560.0,1025.6410256410263,31988.0,65,65,4017.5616,4017.5616,,12.0,0.0,33479.68,,,,,,,50007.36,24897.6,25109.76
9823,8370.0,8366.0,581,Glenn Machine Budget  Proposal Fixtures,,,2239.0,"Harvey, Kozey and Schuster",2020-08-26 19:37:58.24322,2020-08-26 19:37:59.231492,2.0,5,False,True,1,1.0,3060.0,0.1,,1,301.0,20000.0,1,33.0,33.0,33.0,210.0,21205800.0,32.6797385620915,6930.0,1,1,918.918,1336.52079,,12339.939285714278,9.89,10.830853856365936,,,,,,,30394.98,21205.8,9189.18
9824,8374.0,8370.0,844,Bielec 4610 W Seltice Way,34.0,Manufacturing Facility,,"Homenick, Moen and Mante",2020-09-01 19:02:32.144946,2020-09-01 19:02:37.290864,2.0,5,False,True,9,54.0,3120.0,0.08,,9,64368.0,14555.555555555557,9,57.0,57.0,39.0,627.0,7587840.0,168.26923076923075,2432.0,11,11,1132.6848,975.252789918951,,1747.5199999999975,1.77,55.80781850387706,4610 W Seltice Way,POST FALLS,ID,83854.0,47.715195,-117.00938000000001,21746.4,7587.84,14158.56
9825,8378.0,8374.0,844,Bielec 600 Buckles Road,34.0,Manufacturing Facility,,"Homenick, Moen and Mante",2020-09-01 19:03:43.662697,2020-09-01 19:03:46.421761,2.0,5,False,True,6,21.0,3120.0,0.08,,6,14832.0,14571.428571428572,6,58.0,58.0,61.0,408.5,12483120.0,120.19230769230768,4001.0,8,8,739.3152,636.557682622286,,1754.33714285714,2.68,36.28479766355392,600 Buckles Road,Hayden,ID,83835.0,47.77663,-116.79466000000001,16732.56,7491.12,9241.440000000002
9826,8380.0,8376.0,844,Bielec 870 W Hayden,41.0,Office/Retail,,"Homenick, Moen and Mante",2020-09-01 19:04:11.619995,2020-09-01 19:04:14.269057,2.0,5,False,True,5,25.0,3120.0,0.08,,5,14800.0,14200.0,5,85.0,85.0,53.0,278.0,5684640.0,112.17948717948715,1822.0,7,7,876.3456,754.5422092123039,,1918.9057142857114,2.48,39.321484301961796,870 Hayden Avenue,Hayden,ID,83835.0,47.758720000000004,-116.79851000000001,16638.96,5684.64,10954.32
9827,8508.0,8504.0,731,Social services building ,,,,Hayes LLC,2020-09-18 19:46:56.983349,2020-09-18 19:47:25.483084,2.0,5,False,True,5,990.0,3224.0,0.1,,5,476190.0,14200.0,5,49455.0,49455.0,577.0,4469.0,53395680.0,2441.163003662999,25473.0,102,102,6413.68,6413.68,,41790.21127666663,5.92,15.347326093996198,,,,,,,117532.48,53395.68,64136.8
9828,8372.0,8368.0,581,Glenn Machine Budget  Proposal - Copy 1,,,2239.0,"Harvey, Kozey and Schuster",2021-02-16 21:55:26.628827,2021-02-16 21:55:27.669426,2.0,5,False,True,1,1.0,3060.0,0.1,,1,301.0,20000.0,1,33.0,198.0,198.0,25.0,15147000.0,16.33986928104575,4950.0,1,6,1524.7979999999998,1942.40079,,9979.142857142844,5.77,19.4646055057692,,,,,,,30394.98,15147.0,15247.98
9830,8376.0,8372.0,488,975 F STREET PARKING GARAGE - STORAGE & ELEC/MECH. RMS,40.0,Office (General Office Types),,Conn-Nienow,2020-08-27 15:33:30.151056,2020-08-27 15:33:33.631095,2.0,5,False,True,2,204.0,4446.666666666665,0.1,,2,22236.0,15250.0,2,768.0,768.0,64.0,480.0,14764800.0,470.428642370069,2560.0,13,13,1402.656,1402.656,3260.0,3540.0,2.45,39.623050847457634,975 F St NW,Washington,DC,20004.0,38.89764,-77.02557,28791.36,14764.8,14026.56
9832,8392.0,8388.0,347,Church of God and True,,,,Upton LLC,2020-09-01 18:06:27.805094,2020-09-01 18:06:29.153829,2.0,5,False,True,8,234.0,650.0,0.1021,,8,299936.0,13555.555555555557,8,267.0,255.0,141.0,2621.0,8083400.0,615.3846153846154,6398.0,29,17,1702.79317,1702.79317,,16551.11,8.41,10.288090466440014,"900 Avenue O, NE",Winter Haven,FL,33881.0,28.03663,-81.71429,23045.1,6367.4,16677.699999999993
9834,8391.0,8387.0,887,Test trial,40.0,Office (General Office Types),,"O'Reilly, Bosco and Pagac",2020-11-04 15:57:50.528623,2020-11-04 15:57:52.330302,2.0,5,False,True,1,20.0,8760.0,0.1,,1,1000.0,10500.0,1,14.0,14.0,7.0,50.0,564200.0,31.017369727047143,175.0,2,2,78.988,78.988,,326.5216,3.91,24.190742664497535,,,,,,,1483.04,693.16,789.88
9836,8395.0,8391.0,844,Bielec 10312 Taryne,62.0,Warehouse (Not Refrigerated),,"Homenick, Moen and Mante",2020-09-01 19:02:10.759232,2020-09-01 19:02:13.57432,2.0,5,False,True,4,12.0,3120.0,0.08,,4,6120.0,12750.0,4,35.0,35.0,35.0,188.0,5640960.0,64.1025641025641,1808.0,4,4,889.5744,765.9323365515961,,1771.7371428571398,2.27,43.230585284024585,,,,,,,16760.64,5640.96,11119.68
9838,8396.0,8392.0,327,Schripps,2.0,Bakery,2249.0,"Collier, Barrows and Runolfsdottir",2020-08-28 15:14:09.235423,2020-08-28 15:14:16.664897,2.0,5,False,True,2,660.0,2133.333333333333,0.18,,2,201480.0,18181.818181818184,2,240.0,240.0,42.0,460.0,3960000.0,266.6666666666667,2640.0,8,8,2504.7,2690.575,,8745.745333333332,3.12,30.76438768169025,,,,,,,21968.0,8053.0,13915.0
9839,8431.0,8427.0,581,Pannier Building 1,,,2239.0,"Harvey, Kozey and Schuster",2020-10-02 20:12:47.014243,2020-10-02 20:13:11.575366,2.0,5,False,True,4,1513.0,2860.0,0.114,,4,688504.0,15941.176470588234,4,1220.0,1220.0,141.0,1328.0,23326160.0,541.958041958042,8156.0,92,86,13520.031096,23515.512782666694,,82867.077875,3.43,28.377388687626265,1130 Butler Plank Rd,Glenshaw,PA,15116.0,40.523438,-79.9461,192375.04,73778.276,118596.764
9839,8686.0,8682.0,581,Pannier Building 1,,,2239.0,"Harvey, Kozey and Schuster",2020-10-02 17:38:30.004815,2020-10-02 17:38:33.372304,2.0,5,False,True,4,1513.0,2860.0,0.114,,4,688504.0,15941.176470588234,4,1220.0,1220.0,141.0,1328.0,23326160.0,541.958041958042,8156.0,92,86,4848.2148,7977.0834,,32941.220375000004,4.04,24.216113760175162,1130 Butler Plank Rd,Glenshaw,PA,15116.0,40.523438,-79.9461,64264.2,21736.0,42528.2
9840,8424.0,8420.0,581,Hilltop Lab Animals Inc ,,,2239.0,"Harvey, Kozey and Schuster",2020-10-23 14:35:56.397375,2020-10-23 14:35:58.108196,2.0,5,False,True,1,4.0,3120.0,0.1,,1,358.0,20000.0,1,33.0,33.0,33.0,56.0,5765760.0,16.025641025641026,1848.0,1,1,648.648,1156.87572,,8013.908625,8.0,14.435848649322471,,,,,,,12252.24,5765.76,6486.48
9840,8503.0,8499.0,581,Hilltop Lab Animals Inc ,,,2239.0,"Harvey, Kozey and Schuster",2020-09-22 17:59:53.628187,2020-09-22 17:59:54.621772,2.0,5,False,True,1,4.0,3120.0,0.1,,1,358.0,20000.0,1,0.0,0.0,33.0,45.0,4633200.0,16.025641025641026,1485.0,1,1,761.904,1270.1317199999999,,14900.57925,,8.524042580425185,,,,,,,12252.24,4633.2,7619.04
9841,8400.0,8396.0,276,Keystone Chevrolet,,,2239.0,Maggio Inc,2020-08-28 14:28:52.742341,2020-08-28 14:28:53.88527,2.0,5,False,True,1,1.0,3996.0,0.08,,1,1078.0,10000.0,1,40.0,40.0,40.0,300.0,47952000.0,25.02502502502503,12000.0,1,1,9948.4416,9948.4416,,30569.0,2.96,32.544216690110886,,,,,,,172307.52,47952.0,124355.52
9842,8401.0,8397.0,276,Accurus Aerospace Corporation Offices,,,2239.0,Maggio Inc,2020-08-28 19:43:48.16044,2020-08-28 19:43:49.252576,2.0,5,False,True,1,1.0,2340.0,0.085,,1,160.0,10000.0,1,20.0,20.0,20.0,48.0,2246400.0,21.367521367521366,960.0,1,1,445.536,445.536,240.0,1120.0,2.44,39.78,12716 E Pine Street,Tulsa,OK,74116.0,36.17565,-95.83691999999999,7488.0,2246.4,5241.6
9843,8409.0,8405.0,575,Elkhorn,,,,Tillman-McGlynn,2020-08-31 16:56:08.992537,2020-08-31 16:56:10.05421,2.0,5,False,True,2,2.0,,,,2,1182.0,10000.0,2,200.0,200.0,200.0,275.0,0.0,0.0,28600.0,2,2,0.0,0.0,,35960.0,,0.0,,,,,,,0.0,0.0,0.0
9844,8404.0,8400.0,251,Subway - Whittier,,,,"Frami, Lowe and Mertz",2020-09-08 23:20:09.587792,2020-09-08 23:20:11.83135,2.0,5,False,True,6,35.0,4539.0,0.212250191,,6,15600.0,18571.428571428565,6,33.0,33.0,21.0,169.5,2539570.5,71.60167437761622,559.5,7,7,1006.2750779032301,1091.77507790323,,1802.8703875,1.63,60.557602225480565,"12548 Washington Blvd Suite 108, ",Whittier,CA,90602.0,33.96781,-118.0447,7280.556,2539.5705,4740.9855
9844,8413.0,8409.0,251,Subway - Whittier,,,,"Frami, Lowe and Mertz",2020-09-08 23:20:06.985966,2020-09-08 23:20:09.508877,2.0,5,False,True,6,35.0,4539.0,0.212250191,,6,15600.0,18571.428571428565,6,33.0,33.0,21.0,164.0,2514606.0,60.586032165675256,554.0,7,7,1011.5737977964501,1097.07379779645,200.0,1149.5242375,1.06,95.43720454145272,"12548 Washington Blvd Suite 108, ",Whittier,CA,90602.0,33.96781,-118.0447,7280.556,2514.606,4765.949999999999
9845,8419.0,8415.0,347,New Covenant Bible Fellowship,,,,Upton LLC,2021-03-29 22:37:02.58363,2021-03-29 22:37:09.509374,2.0,5,False,True,1,25.0,2500.0,0.0938,,1,4600.0,20000.0,1,21.0,21.0,21.0,40.0,2100000.0,20.0,840.0,1,1,98.49000000000004,98.49000000000004,,29749.0,,0.3310699519311575,1722 W. Oak Ridge Rd,Orlando,FL,32809.0,28.47196,-81.40214,11950.0,14400.0,-2450.0
9846,8405.0,8401.0,474,Best One Tire Birmingham,,,,Rogahn and Sons,2020-08-31 12:56:40.543794,2020-08-31 12:56:41.564882,2.0,5,False,True,11,12.0,,,,11,0.0,0.0,11,123.0,132.0,132.0,950.0,0.0,0.0,8930.0,11,12,0.0,0.0,,10901.95,,0.0,2828 Messer Airport Hwy,Birmingham,AL,35203.0,33.524370000000005,-86.79661,0.0,0.0,0.0
9848,8406.0,8402.0,844,Air One Equipment Rentals,,,,"Homenick, Moen and Mante",2020-12-21 21:13:42.244847,2020-12-21 21:13:46.340663,2.0,5,False,True,3,6.0,3380.0,0.08,,3,1734.0,20000.0,3,51.0,51.0,51.0,342.0,10788960.0,44.378698224852066,3192.0,3,3,743.6,657.472448086566,,1018.0800000000016,1.53,64.57964483012779,,,,,,,20083.96,10788.96,9295.0
9848,9265.0,9261.0,844,Air One Equipment Rentals,,,,"Homenick, Moen and Mante",2020-12-21 21:13:36.635402,2020-12-21 21:13:41.893478,2.0,5,False,True,3,6.0,3380.0,0.08,,3,1734.0,20000.0,3,51.0,51.0,51.0,312.0,7476560.0,44.378698224852066,2212.0,3,3,1008.592,891.7717204955969,,384.0193939393944,0.43,232.2204905714568,,,,,,,20083.96,7476.56,12607.399999999998
9849,8407.0,8403.0,623,T5 Upgrade Savings Proposal,,,,"Haag, Wilderman and Blick",2020-08-31 16:01:32.003741,2020-08-31 16:01:33.925282,2.0,5,False,True,1,1.0,2600.0,0.075,,1,351.0,20000.0,1,40.0,240.0,240.0,25.0,15600000.0,26.92307692307693,6000.0,1,6,1567.8,1578.2,,2328.0,1.46,67.79209621993128,,,,,,,36504.0,15600.0,20904.0
9853,8414.0,8410.0,844,Beau Monde,52.0,Retail,,"Homenick, Moen and Mante",2020-09-01 19:01:43.082691,2020-09-01 19:01:44.434788,2.0,5,False,True,1,1.0,3432.0,0.08,,1,176.0,20000.0,1,17.0,17.0,17.0,60.0,3500640.0,14.56876456876457,1020.0,1,1,541.43232,522.030709960139,,1013.9418181818187,1.91,51.485272685195554,410 E Neider  Ste E,Coeur d'Alene,ID,83815.0,47.705856,-116.79373999999999,10268.544,3500.64,6767.904
9853,8429.0,8425.0,844,Beau Monde,52.0,Retail,,"Homenick, Moen and Mante",2020-09-02 16:37:01.304982,2020-09-02 16:37:03.159475,2.0,5,False,True,1,1.0,3432.0,0.08,,1,176.0,20000.0,1,17.0,17.0,17.0,86.0,5017584.0,14.56876456876457,1462.0,1,1,420.0768,405.023826693211,,986.4339047619003,2.38,41.059398378138,410 E Neider  Ste E,Coeur d'Alene,ID,83815.0,47.705856,-116.79373999999999,10268.544,5017.584,5250.96
9854,8415.0,8411.0,623,Ashley FlatPanel Upgrade,,,,"Haag, Wilderman and Blick",2020-11-11 13:39:43.984096,2020-11-11 13:39:48.760013,2.0,5,False,True,1,1.0,5202.0,0.078,,1,119.0,20000.0,1,125.0,125.0,125.0,40.0,26010000.0,12.49519415609381,5000.0,1,1,4006.8405,4039.353,995.85,5574.15,1.37,72.46581093081456,,,,,,,77379.75,26010.0,51369.75
9855,8416.0,8412.0,577,TEST 01Sep20,40.0,Office (General Office Types),2249.0,"Schmidt, Nienow and Kuhlman",2020-09-15 16:34:55.887183,2020-09-15 16:35:00.812524,2.0,5,False,True,1,1.0,2600.0,0.1,,1,128.0,20000.0,1,1000.0,1000.0,1000.0,40.0,104000000.0,38.46153846153846,40000.0,1,1,22880.0,30380.0,,72356.30462980857,3.04,41.98666606238536,,,,,,,332800.0,104000.0,228800.0
9863,8422.0,8418.0,844,Locker Room CdA,,,,"Homenick, Moen and Mante",2020-10-25 02:05:14.459501,2020-10-25 02:05:19.118744,2.0,5,False,True,6,48.0,3854.0,0.08,,6,28836.0,10375.0,6,121.0,121.0,102.0,281.0,13414308.0,136.1013237618546,3763.0,11,11,1547.75008,1398.65820569743,,1421.4285839598983,1.02,98.39806385495407,2405 N 4th Street,Coeur d'Alene,ID,83815.0,47.69935200000001,-116.78123500000001,31787.792,12440.916000000001,19346.876000000004
9864,8423.0,8419.0,844,Locker Room - Post Falls,52.0,Retail,,"Homenick, Moen and Mante",2020-09-04 04:28:26.094993,2020-09-04 04:28:29.738557,2.0,5,False,True,4,36.0,3815.0,0.08,,4,18912.0,15166.666666666668,4,66.0,66.0,66.0,235.0,9045920.0,53.60028099754128,2702.0,4,4,1589.392,1436.2888373230496,,1829.784010025066,1.27,78.49499336828144,4010 E Seltice Way,POST FALLS,ID,83854.0,47.709038,-116.89475,33880.24,14012.84,19867.4
9867,8425.0,8421.0,623,Krock: Restaurant PAR20 Savings Proposal,,,,"Haag, Wilderman and Blick",2020-09-02 14:49:39.963569,2020-09-02 14:49:42.547053,2.0,5,False,True,1,1.0,2142.0,0.075,,1,60.0,1000.0,1,60.0,60.0,60.0,8.5,1092420.0,23.34267040149393,510.0,1,1,496.4085,502.8345,,179.39999999999995,0.36,280.28678929765897,,,,,,,7711.2,1092.42,6618.78
9869,8495.0,8491.0,581,Professional Graphics Communications,,,2239.0,"Harvey, Kozey and Schuster",2020-09-11 19:49:49.67669,2020-09-11 19:49:58.417002,2.0,5,False,True,6,147.0,2860.0,0.07,,6,176274.0,21428.571428571428,6,869.0,2521.0,395.0,653.0,23309000.0,594.4055944055948,8150.0,34,90,3004.8018,4888.280063333329,,12805.804059999999,2.58,38.17237902774322,,,,,,,59147.66,16221.92,42925.74000000001
9870,8432.0,8428.0,318,Westminster Church,,,2251.0,Abernathy Inc,2020-10-02 17:56:38.160825,2020-10-02 17:56:41.274894,2.0,5,False,True,18,7416.0,2865.666666666666,0.076,,18,19917522.0,15833.333333333332,18,5388.0,5388.0,893.0,4166.0,79776962.0,3270.136516010165,29149.0,165,165,8680.678884,8680.678884,18842.35,14442.061000000005,1.64,60.10692576357349,,,,,,,159243.167,45023.708,114219.459
9872,8449.0,8445.0,251,Esmir Tile,,,,"Frami, Lowe and Mertz",2020-09-15 22:53:34.385718,2020-09-15 22:53:36.685573,2.0,5,False,True,1,4.0,2600.0,0.185,,1,468.0,20000.0,1,32.0,32.0,32.0,80.0,6656000.0,19.23076923076923,2560.0,1,1,2370.368,2370.368,,1600.0,0.68,148.148,,,,,,,19468.8,6656.0,12812.8
9872,8450.0,8446.0,251,Esmir Tile,,,,"Frami, Lowe and Mertz",2020-09-15 22:59:08.716069,2020-09-15 22:59:09.621002,2.0,5,False,True,1,4.0,2600.0,0.185,,1,468.0,20000.0,1,32.0,32.0,32.0,88.0,7321600.0,19.23076923076923,2816.0,1,1,2247.232,2247.232,2336.0,11249.0,4.66,19.977171304115924,,,,,,,19468.8,7321.6,12147.2
9872,8481.0,8477.0,251,Esmir Tile,,,,"Frami, Lowe and Mertz",2020-09-15 22:53:32.930784,2020-09-15 22:53:34.328576,2.0,5,False,True,1,4.0,2600.0,0.185,,1,468.0,20000.0,1,32.0,32.0,32.0,110.0,9152000.0,19.23076923076923,3520.0,1,1,1908.608,1908.608,,7734.4,3.84,24.67687215556475,,,,,,,19468.8,9152.0,10316.8
9874,8439.0,8435.0,347,New Life Church,,,,Upton LLC,2020-09-18 17:15:46.116474,2020-09-18 17:15:50.134355,2.0,5,False,True,5,112.0,2110.0,0.0938,,5,130900.0,21625.0,5,208.0,208.0,125.0,178.0,4611100.0,230.7692307692308,3547.0,6,6,1536.42524,1536.42524,,43118.08,,3.563296974262305,3311 North Powers Dr,Orlando,FL,32818.0,28.585835999999997,-81.4665,27286.9,10907.1,16379.8
9875,8441.0,8437.0,416,Shamrock Plastics,,,2249.0,Hermiston Group,2020-09-03 16:08:04.79041,2020-09-03 16:08:09.810569,2.0,5,False,True,6,18.0,3000.0,0.145,,6,13392.0,8500.0,6,74.0,148.0,148.0,99.0,8094000.0,113.33333333333334,2698.0,6,12,3389.52,4054.52,,9359.69230769231,2.25,43.31894539596961,633 Howard St,Mount Vernon,OH,43050.0,40.38968300000001,-82.47594000000002,31470.0,8094.0,23376.0
9880,8482.0,8478.0,581,151 Firstside Parking Garage ,,,2239.0,"Harvey, Kozey and Schuster",2021-02-16 21:55:10.632373,2021-02-16 21:55:15.485404,2.0,5,False,True,3,44.0,8760.0,0.07,,3,8019.0,60000.0,3,1270.0,1349.0,369.0,1363.0,117620520.0,148.4018264840183,13427.0,26,27,3256.7052,7625.2880000000005,,29781.83260714286,3.73,25.603823984193486,,,,,,,116928.48,70404.12,46524.36
9881,8454.0,8450.0,347,Holy Redeemer,,,,Upton LLC,2020-09-29 16:36:29.344457,2020-09-29 16:36:43.762968,2.0,5,False,True,6,54.0,1300.0,0.11,,6,37944.0,13555.555555555557,6,1272.0,1272.0,554.0,363.0,12597000.0,653.8461538461537,9690.0,17,17,1524.6660000000006,1524.6660000000006,,25698.7,,5.932852634569064,1603 N. Thacker Ave,Kissimmee,FL,34741.0,28.30715,-81.42349,39639.6,25779.0,13860.6
9882,8453.0,8449.0,488,AJ SACKETT - REVISED 2020.09.04,41.0,Office/Retail,,Conn-Nienow,2020-10-01 19:59:27.200189,2020-10-01 19:59:34.264743,2.0,5,False,True,8,374.0,2200.0,0.1244,,8,314704.0,18272.72727272728,8,392.0,398.0,92.0,917.7,6253280.0,1045.4545454545455,2842.4,29,30,1869.672288,1869.672288,,6115.0,3.14,30.575180506950122,AJ SACKETT,BALTIMORE ,MD,21224.0,39.296535,-76.62349,21874.6,6845.08,15029.52
9883,8457.0,8453.0,557,White Rock Senior Village,,,2357.0,Schoen-Kutch,2020-11-26 23:29:51.705761,2020-11-26 23:30:02.050069,2.0,5,False,True,4,456.0,4713.333333333332,0.0958,,4,125400.0,20000.0,4,429.0,429.0,181.0,955.5,29697570.0,662.5570776255705,3685.5,50,50,4365.808138,4974.78897133333,,12700.75,2.48,39.16925355851686,,,,,,,59733.04,14160.93,45572.11
9884,8456.0,8452.0,557,White Rock Senior Village - Hallways,,,2357.0,Schoen-Kutch,2020-09-15 20:24:44.444714,2020-09-15 20:24:46.389691,2.0,5,False,True,1,12.0,6570.0,0.0958,,1,744.0,20000.0,1,120.0,120.0,120.0,10.0,10512000.0,5.707762557077626,1200.0,1,1,1611.27936,2273.009760000001,,11334.0,4.67,20.05478877713076,,,,,,,27331.2,10512.0,16819.2
9886,8459.0,8455.0,318,CM Truck Beds Pettyjohn Rd Madill,,,2251.0,Abernathy Inc,2021-03-10 23:37:40.253402,2021-03-10 23:37:52.559984,2.0,5,False,True,6,36.0,3750.0,0.08,,6,46848.0,21111.11111111111,6,226.0,226.0,519.0,1800.0,237208000.0,239.28571428571428,67728.0,17,17,3142.32,4461.32,,38193.216,7.6,11.68092260154264,,,,,,,75003.0,35724.0,39279.0
9887,8463.0,8459.0,15,Fuchs,62.0,Warehouse (Not Refrigerated),,"Anderson, Shields and Hyatt",2020-09-10 14:38:05.416464,2020-09-10 14:38:07.701659,2.0,5,False,True,2,209.0,3120.0,0.1,,2,46664.0,22727.272727272728,2,1389.0,1389.0,636.0,3600.0,179712000.0,576.923076923077,57600.0,36,36,3915.6,3915.6,,80119.8,,4.887181445784937,"2140 S 88th St, Kansas City, KS 66111",Kansas City,KS,66111.0,39.061234000000006,-94.784645,109356.0,70200.0,39156.0
9888,8461.0,8457.0,474,HALLMARK HYUNDAI OUTSIDE LIGHTING,,,,Rogahn and Sons,2020-11-19 15:06:55.39109,2020-11-19 15:06:56.508649,2.0,5,False,True,9,50.0,,,,9,34920.0,2300.0,9,38.0,86.0,92.0,422.0,0.0,0.0,9984.0,11,19,0.0,0.0,,2562.2575,,0.0,,,,,,,0.0,0.0,0.0
9889,8464.0,8460.0,573,Fast Phil's #7,10.0,Convenience Stores,,Larkin-Mitchell,2020-09-08 17:10:29.231578,2020-09-08 17:10:31.364807,2.0,5,False,True,4,4.0,4380.0,0.1,,4,8808.0,15000.0,4,66.0,81.0,81.0,554.0,40996800.0,45.662100456621005,9360.0,4,5,9415.248,9415.248,,11158.3,1.18,84.37887491822231,309 Mocksville Hwy,Statesville,NC,28625.0,35.81113,-80.82803,135149.28,40996.8,94152.48
9890,8672.0,8668.0,318,City of La Féria ,,,2251.0,Abernathy Inc,2020-10-06 17:00:16.784819,2020-10-06 17:00:28.671593,2.0,5,False,True,31,32600.0,4452.0,0.085,,31,178269840.0,17500.0,31,19941.0,19941.0,1737.0,12130.0,263232000.0,7152.853881278543,129150.0,339,339,46276.83899999991,57555.070380385994,,419533.276500001,6.6,13.718833190192926,,,,,,,738705.4,194272.0,544433.4
