id,option_id,year,total_savings,energy_savings,maintenance_savings,customer_savings,demand_savings,cumulative_cash_flow,customer_cost,demand_cost,total_fixture_cost,total_replacement_cost,total_incentives,net_replacement_cost,total_fixture_cost_no_markup,total_cogs,total_labor_cost,total_recycling_cost,total_shipping_cost,total_misc_cost,total_tax_cost,existing_kwh,proposed_kwh,kwh_proposed_annual_savings,total_savings_per_lamp_life,original_cost_per_year,replacement_cost_per_year,total_savings_per_year,original_energy_cost_per_year,original_maintenance_cost_per_year,replacement_energy_cost_per_year,replacement_maintenance_cost_per_year,energy_savings_per_year,maintenance_savings_per_year,internal_return,payback,product_type,life_years,operating_schedule_id,rate_schedule_id,markup_type,watts_per_product,item_watt_hours_consumed,item_watts,energy_charge,use,active
2167,2202,3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,912955.554,912955.554,0,0.000000000000146304448311131,109106.04432,109106.04432,0,73036.44431999998,36069.600000000006,73036.44432,36069.6,0,0,0,,ExistingLighting,4.662004662,2801,1914,,64,1976832,384,158.14656,t,t
2167,2202,8,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,912955.554,912955.554,0,0.000000000000146304448311131,109106.04432,109106.04432,0,73036.44431999998,36069.600000000006,73036.44432,36069.6,0,0,0,,ExistingLighting,4.662004662,2801,1914,,64,1976832,384,158.14656,t,t
2167,2202,12,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,912955.554,912955.554,0,0.000000000000146304448311131,109106.04432,109106.04432,0,73036.44431999998,36069.600000000006,73036.44432,36069.6,0,0,0,,ExistingLighting,4.662004662,2801,1914,,64,1976832,384,158.14656,t,t
2914,2949,14,0,0,0,,0,-1000,,0,0,1000,0,1000,0,1000,1000,0,0,0,0,367804.488,367804.488,0,-0.00000000000099376606400014,44360.28051000003,44360.28051000011,-0.000000000000397903932025656,36780.44880000001,2522.5200000000004,36780.4488000001,2522.52,0,-0.000000000000397903932025656,0,,ExistingLighting,0.427350427,3612,2158,1,60,140400,60,14.04,t,t
2914,2949,14,0,0,0,,0,-1000,,0,0,1000,0,1000,0,1000,1000,0,0,0,0,367804.488,367804.488,0,-0.00000000000099376606400014,44360.28051000003,44360.28051000011,-0.000000000000397903932025656,36780.44880000001,2522.5200000000004,36780.4488000001,2522.52,0,-0.000000000000397903932025656,0,,ExistingLighting,1.712328767,3614,2158,1,13,113880,13,11.388,t,t
2914,2949,18,0,0,0,,0,-1000,,0,0,1000,0,1000,0,1000,1000,0,0,0,0,367804.488,367804.488,0,-0.00000000000099376606400014,44360.28051000003,44360.28051000011,-0.000000000000397903932025656,36780.44880000001,2522.5200000000004,36780.4488000001,2522.52,0,-0.000000000000397903932025656,0,,ExistingLighting,0.427350427,3612,2158,1,60,140400,60,14.04,t,t
2914,2949,18,0,0,0,,0,-1000,,0,0,1000,0,1000,0,1000,1000,0,0,0,0,367804.488,367804.488,0,-0.00000000000099376606400014,44360.28051000003,44360.28051000011,-0.000000000000397903932025656,36780.44880000001,2522.5200000000004,36780.4488000001,2522.52,0,-0.000000000000397903932025656,0,,ExistingLighting,1.712328767,3614,2158,1,13,113880,13,11.388,t,t
2914,2949,11,0,0,0,,0,-1000,,0,0,1000,0,1000,0,1000,1000,0,0,0,0,367804.488,367804.488,0,-0.00000000000099376606400014,44360.28051000003,44360.28051000011,-0.000000000000397903932025656,36780.44880000001,2522.5200000000004,36780.4488000001,2522.52,0,-0.000000000000397903932025656,0,,ExistingLighting,0.427350427,3612,2158,1,60,140400,60,14.04,t,t
2914,2949,11,0,0,0,,0,-1000,,0,0,1000,0,1000,0,1000,1000,0,0,0,0,367804.488,367804.488,0,-0.00000000000099376606400014,44360.28051000003,44360.28051000011,-0.000000000000397903932025656,36780.44880000001,2522.5200000000004,36780.4488000001,2522.52,0,-0.000000000000397903932025656,0,,ExistingLighting,1.712328767,3614,2158,1,13,113880,13,11.388,t,t
2347,2382,4,15160.94,15160.94,0,,0,29220.83792,,0,11637.405,38979.922080000004,7557,31422.922080000004,8951.85,36294.367079999996,25125,0,0,150,2067.11708,178383.53,61405.045,116978.485,159757,23189.85889999999,7982.65585,15207.20305,23189.858899999992,0,7982.65585,0,15207.20305,0,47,2.07,Product,10.5374078,3255,1926,1,5,94900,20,12.337,t,t
2347,2382,7,15160.94,15160.94,0,,0,74703.65792,,0,11637.405,38979.922080000004,7557,31422.922080000004,8951.85,36294.367079999996,25125,0,0,150,2067.11708,178383.53,61405.045,116978.485,159757,23189.85889999999,7982.65585,15207.20305,23189.858899999992,0,7982.65585,0,15207.20305,0,47,2.07,Product,10.5374078,3255,1926,1,5,94900,20,12.337,t,t
2347,2382,9,15160.94,15160.94,0,,0,105025.5379,,0,11637.405,38979.922080000004,7557,31422.922080000004,8951.85,36294.367079999996,25125,0,0,150,2067.11708,178383.53,61405.045,116978.485,159757,23189.85889999999,7982.65585,15207.20305,23189.858899999992,0,7982.65585,0,15207.20305,0,47,2.07,Product,10.5374078,3255,1926,1,5,94900,20,12.337,t,t
2347,2382,11,15160.94,15160.94,0,,0,135347.4179,,0,11637.405,38979.922080000004,7557,31422.922080000004,8951.85,36294.367079999996,25125,0,0,150,2067.11708,178383.53,61405.045,116978.485,159757,23189.85889999999,7982.65585,15207.20305,23189.858899999992,0,7982.65585,0,15207.20305,0,47,2.07,Product,10.5374078,3255,1926,1,5,94900,20,12.337,t,t
264,1099,2,1102.75,1102.75,0,,0,1765.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,24,66000,24,6.6,t,t
264,1099,2,1102.75,1102.75,0,,0,1765.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,7.272727273,1660,1058,1,33,453750,165,45.375,t,t
264,1099,2,1102.75,1102.75,0,,0,1765.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,Product,18.18181818,1660,1058,1,18,396000,144,39.6,t,t
264,1099,2,1102.75,1102.75,0,,0,1765.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,7.272727273,1660,1058,1,31,170500,62,17.05,t,t
264,1099,2,1102.75,1102.75,0,,0,1765.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,18.18181818,1660,1058,1,10,165000,60,16.5,t,t
264,1099,2,1102.75,1102.75,0,,0,1765.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,0.363636364,1660,1058,1,25,68750,25,6.875,t,t
264,1099,2,1102.75,1102.75,0,,0,1765.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,7.272727273,1660,1058,1,31,1705000,620,170.5,t,t
264,1099,2,1102.75,1102.75,0,,0,1765.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,19,418000,152,41.8,t,t
264,1099,2,1102.75,1102.75,0,,0,1765.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,18.18181818,1660,1058,1,10,165000,60,16.5,t,t
264,1099,2,1102.75,1102.75,0,,0,1765.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,18.18181818,1660,1058,1,10,165000,60,16.5,t,t
264,1099,2,1102.75,1102.75,0,,0,1765.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,19,156750,57,15.675,t,t
264,1099,2,1102.75,1102.75,0,,0,1765.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,32,176000,64,17.6,t,t
264,1099,2,1102.75,1102.75,0,,0,1765.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,3.636363636,1660,1058,1,95,1045000,380,104.5,t,t
264,1099,4,1102.75,1102.75,0,,0,3971.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,24,66000,24,6.6,t,t
264,1099,4,1102.75,1102.75,0,,0,3971.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,7.272727273,1660,1058,1,33,453750,165,45.375,t,t
264,1099,4,1102.75,1102.75,0,,0,3971.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,Product,18.18181818,1660,1058,1,18,396000,144,39.6,t,t
264,1099,4,1102.75,1102.75,0,,0,3971.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,7.272727273,1660,1058,1,31,170500,62,17.05,t,t
264,1099,4,1102.75,1102.75,0,,0,3971.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,18.18181818,1660,1058,1,10,165000,60,16.5,t,t
264,1099,4,1102.75,1102.75,0,,0,3971.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,0.363636364,1660,1058,1,25,68750,25,6.875,t,t
264,1099,4,1102.75,1102.75,0,,0,3971.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,7.272727273,1660,1058,1,31,1705000,620,170.5,t,t
264,1099,4,1102.75,1102.75,0,,0,3971.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,19,418000,152,41.8,t,t
264,1099,4,1102.75,1102.75,0,,0,3971.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,18.18181818,1660,1058,1,10,165000,60,16.5,t,t
264,1099,4,1102.75,1102.75,0,,0,3971.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,18.18181818,1660,1058,1,10,165000,60,16.5,t,t
264,1099,4,1102.75,1102.75,0,,0,3971.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,19,156750,57,15.675,t,t
264,1099,4,1102.75,1102.75,0,,0,3971.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,32,176000,64,17.6,t,t
264,1099,4,1102.75,1102.75,0,,0,3971.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,3.636363636,1660,1058,1,95,1045000,380,104.5,t,t
264,1099,6,1102.75,1102.75,0,,0,6176.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,24,66000,24,6.6,t,t
264,1099,6,1102.75,1102.75,0,,0,6176.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,7.272727273,1660,1058,1,33,453750,165,45.375,t,t
264,1099,6,1102.75,1102.75,0,,0,6176.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,Product,18.18181818,1660,1058,1,18,396000,144,39.6,t,t
264,1099,6,1102.75,1102.75,0,,0,6176.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,7.272727273,1660,1058,1,31,170500,62,17.05,t,t
264,1099,6,1102.75,1102.75,0,,0,6176.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,18.18181818,1660,1058,1,10,165000,60,16.5,t,t
264,1099,6,1102.75,1102.75,0,,0,6176.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,0.363636364,1660,1058,1,25,68750,25,6.875,t,t
264,1099,6,1102.75,1102.75,0,,0,6176.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,7.272727273,1660,1058,1,31,1705000,620,170.5,t,t
264,1099,6,1102.75,1102.75,0,,0,6176.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,19,418000,152,41.8,t,t
264,1099,6,1102.75,1102.75,0,,0,6176.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,18.18181818,1660,1058,1,10,165000,60,16.5,t,t
264,1099,6,1102.75,1102.75,0,,0,6176.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,18.18181818,1660,1058,1,10,165000,60,16.5,t,t
264,1099,6,1102.75,1102.75,0,,0,6176.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,19,156750,57,15.675,t,t
264,1099,6,1102.75,1102.75,0,,0,6176.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,32,176000,64,17.6,t,t
264,1099,6,1102.75,1102.75,0,,0,6176.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,3.636363636,1660,1058,1,95,1045000,380,104.5,t,t
264,1099,8,1102.75,1102.75,0,,0,8382.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,24,66000,24,6.6,t,t
264,1099,8,1102.75,1102.75,0,,0,8382.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,7.272727273,1660,1058,1,33,453750,165,45.375,t,t
264,1099,8,1102.75,1102.75,0,,0,8382.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,Product,18.18181818,1660,1058,1,18,396000,144,39.6,t,t
264,1099,8,1102.75,1102.75,0,,0,8382.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,7.272727273,1660,1058,1,31,170500,62,17.05,t,t
264,1099,8,1102.75,1102.75,0,,0,8382.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,18.18181818,1660,1058,1,10,165000,60,16.5,t,t
264,1099,8,1102.75,1102.75,0,,0,8382.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,0.363636364,1660,1058,1,25,68750,25,6.875,t,t
264,1099,8,1102.75,1102.75,0,,0,8382.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,7.272727273,1660,1058,1,31,1705000,620,170.5,t,t
264,1099,8,1102.75,1102.75,0,,0,8382.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,19,418000,152,41.8,t,t
264,1099,8,1102.75,1102.75,0,,0,8382.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,18.18181818,1660,1058,1,10,165000,60,16.5,t,t
264,1099,8,1102.75,1102.75,0,,0,8382.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,18.18181818,1660,1058,1,10,165000,60,16.5,t,t
264,1099,8,1102.75,1102.75,0,,0,8382.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,19,156750,57,15.675,t,t
264,1099,8,1102.75,1102.75,0,,0,8382.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,32,176000,64,17.6,t,t
264,1099,8,1102.75,1102.75,0,,0,8382.04166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,3.636363636,1660,1058,1,95,1045000,380,104.5,t,t
264,1099,10,1102.75,1102.75,0,,0,10587.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,8.727272727,1660,1058,1,24,66000,24,6.6,t,t
264,1099,10,1102.75,1102.75,0,,0,10587.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,7.272727273,1660,1058,1,33,453750,165,45.375,t,t
264,1099,10,1102.75,1102.75,0,,0,10587.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,Product,18.18181818,1660,1058,1,18,396000,144,39.6,t,t
264,1099,10,1102.75,1102.75,0,,0,10587.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,7.272727273,1660,1058,1,31,170500,62,17.05,t,t
264,1099,10,1102.75,1102.75,0,,0,10587.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,18.18181818,1660,1058,1,10,165000,60,16.5,t,t
264,1099,10,1102.75,1102.75,0,,0,10587.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,0.363636364,1660,1058,1,25,68750,25,6.875,t,t
264,1099,10,1102.75,1102.75,0,,0,10587.54166,,0,1912.6000000000001,3067.95834,2628,439.95834000000013,765.0400000000001,1920.39834,750,0,0,310,95.35834,26116.75,15089.25,11027.5,18488.5,2611.675,1508.925,1102.7500000000002,2611.675,0,1508.925,0,1102.7500000000002,0,251,0.4,ExistingLighting,7.272727273,1660,1058,1,31,1705000,620,170.5,t,t
